file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b,len_a,len_b
poc/D2672 copy.txt,corpus/D746.txt,97.60000000000001,s/ de bzhin gshegs pa'i sku gzugs brnyan gser gyi kha dog lta bu mtshan thams cad yongs su rdzogs shing dpal gyi be'us brgyan pa/ phyag g.yas pa mchog sbyin pa'i tshul lam skyabs mdzad pa'i tshul la bltas te/ rig sngags bsgrub par bya'o,"s de bzhin gshegs pa'i gzugs nyon cig /
de bzhin gshegs pa'i gzugs brnyan mtshan thams cad yongs su rdzogs shing dpal gyi be'us brgyan pa /
phyag g.yas pa mchog sbyin pa'i tshul du mdzad pa la bltas te /
des rig sngags bsgrub par bya'o",27275,27511,557044,557279,236,235
poc/D2672 copy.txt,corpus/D746.txt,69.9,sku gzugs la thad kar blta zhing bsgrub par bya ba ste/ gzhan du blta zhing bsgrub par mi bya'o,"sku gzugs la thad kar blta zhing bsgrub par bya ste /
gzhan du blta zhing bsgrub par mi bya'o",28342,28437,557915,558008,95,93
poc/D2672 copy.txt,corpus/D746.txt,86.20000000000002,de bzhin gshegs pa'i spyan sngar drag shul bsgrub par mi bya ste/ de ni lag na rdo rje'i drung du bsgrub par bya'o,"de bzhin gshegs pa'i spyan sngar drag shul bsgrub par mi bya ste /
de ni lag na rdo rje'i mdun du bsgrub par bya'o",28472,28586,557409,557523,114,114
poc/D2672 copy.txt,corpus/D746.txt,101.1,thub pa sangs rgyas gnyis pa ni/ /'phags pa sha ra dwa ti'i bu/ /lha dang lha min dri zar bcas/ /klu dang gnod sbyin tshogs kyis mchod/ /ce,"thub pa sangs rgyas gnyis pa ni / /
'phags pa sha ra dwa ti'i bu / /
lha dang lha min dri zar bcas / /
klu dang gnod sbyin tshogs kyis mchod / /
de",52786,52925,724333,724480,139,147
poc/D2672 copy.txt,corpus/D746.txt,72.89999999999998,bzhin dam pa grub pa de/ /rig sngags 'chang kun dbang phyug rje/ /dpa' bo gcig po dgra thul ba/ /rdo rje 'dzin la phyag 'tshal lo,"bzhin dam pa grub pa de / /
rig sngags 'chang kun dbang phyug rje / /
dpa' bo gcig pu dgra thul ba / /
lag na rdo rje phyag 'tshal lo",53068,53197,724481,724614,129,133
poc/D2672 copy.txt,corpus/D746.txt,89.5,lha rnams la yang lha min rnams/ /'thab pa'i phyir ni dang ba ltar/ /sems can rnams la bgegs byed phyir/ /de bzhin bgegs rnams 'byung,"lha rnams la yang lha min rnams / /
'thab pa'i phyir ni ldang ba ltar / /
sems can rnams la bgegs bya'i phyir / /
de bzhin gshegs pa rnams 'byung",58230,58363,212335,212480,133,145
poc/D2672 copy.txt,corpus/D746.txt,187.1,log 'dren de dag ni bsod nams kyang zad par byed de/ log 'dren rnams kyis reg pa tsam gyis lha'i lo stong gi bar du pha rol tu phyin pa drug bsags pa'i bsod nams kyi phung po yang thal bar rlog par byed cing / rig sngags sgrub pa'i bsod nams kyang zad par byed de/ des na rig sngags 'grub par mi 'gyur ro,"log 'dren de dag ni bsod nams kyang zad par byed de /
log 'dren rnams kyis reg pa tsam gyis lha'i lo stong gi bar du pha rol tu phyin pa drug bsags pa'i bsod nams kyi phung po yang thal bar rlog par byed cing rig sngags 'chang rig sngags bsgrub pa'i bsod nams zad par byed de /
de nas rig sngags rnams 'grub par mi 'gyur ro",59064,59368,179806,180129,304,323
poc/D2672 copy.txt,corpus/D746.txt,86.69999999999999,nges par gnas pa la yang gnas nas/ gnas su 'gro ba la yang gom pa re re la log 'dren rnams glags tshol ba'i phyir 'khod pa y,nges par gnas pa la yang gnas nas gnas su 'gro ba na gom pa re re la log 'dren rnams glags tshol ba'i phyir 'khod pa y,59700,59824,179379,179497,124,118
poc/D2672 copy.txt,corpus/D746.txt,161.5,de bas na rig sngags 'chang gis nyi ma shar phyogs su kha bltas la/ rtag tu chu khyor ba gang gtor nas khro bo'i gsang sngags kyang lan bdun brjod par bya ste/ ji skad du/ bdag ming 'di zhes bya ba rig sngags che ge mo zhig sgrub kyis khyed yid dga' bar gyis shig ces,"de bas na rig sngags 'chang gis nyi ma logs su kha bltas la rtag tu chu khyor gang gtor nas khro bo'i rig sngags kyang lan bdun brjod par bya ste /
'di skad du bdag ming 'di zhes bya bas rig sngags che ge mo zhes bya ba bsgrub kyis khyed yid dga' bar gyis shig ces",61097,61364,182316,182580,267,264
poc/D2672 copy.txt,corpus/D746.txt,75.8,i skad du/ bdag ming 'di zhes bya ba rig sngags che ge mo zhig sgrub kyis khyed yid dga' bar gyis shig ces,i skad du bdag ming 'di zhes bgyi ba'i rig sngags che ge mo zhig bsgrub kyis khyed yid dga' bar gyis shig ces,61258,61364,182857,182966,106,109
poc/D2672 copy.txt,corpus/D746.txt,95.4,as des log 'dren rnams dga' zhing mgu la yid dga' bar 'gyur te/ dngos grub sbyin par byed cing sems kyang dang bar 'gyur ro,as des log 'dren rnams dga' zhing mgu la yid dga' bar gyur te dngos grub sbyin par byed cing sems kyang dang bar 'gyur ro,61532,61655,182632,182753,123,121
poc/D2672 copy.txt,corpus/D751.txt,122.0,'jigs pa bas kyang 'jigs par byed pa 'chi bdag kyang skrag par byed pa khams gsum pa thams cad kyis bsdus pa lta bu'i lus dang ldan pa'i khro bor gyur nas,"'jigs pa bas kyang 'jigs par byed pa /
'chi bdag kyang skrag par byed pa /
khams gsum pa thams cad kyis bsdus pa lta bu'i lus dang ldan pa'i khro bor gyur nas",169679,169833,56291,56449,154,158
poc/D2672 copy.txt,corpus/D751.txt,55.4,as/ lag pa stong phrag du ma la/ /rdo rje dang zhags pa dang gtun shing dang,"a /
lag pa stong phrag du ma la rdo rje dang /
zhags pa dang /
gtun shing dang",169928,170004,55679,55757,76,78
poc/D2672 copy.txt,corpus/D757.txt,72.0,snying po ni ki li ki la dang / 'gro lding dang / lus dmar dang / rdo rje rnam par 'joms pa dang / rdo rje rgya chen dang / snying po'i mchog,"snying po ni ki li ki la dang /
'gro lding ba'i gzungs dang / /
lus dmar po dang /
rdo rje rnam par 'joms pa dang /
rdo rje rgyan chen te snying po'i mchog",134121,134262,1141,1296,141,155
poc/D2672 copy.txt,corpus/D77.txt,46.4,ni sangs rgyas la blta ba dang chos nyan pa dang / dge 'dun la,"ni sangs rgyas la blta ba dang /
chos mnyan pa dang /
dge 'dun la",8959,9021,15916,15981,62,65
poc/D2672 copy.txt,corpus/D79.txt,48.900000000000006,gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu'o,"gzugs ni dbu ba rdos pa lta bu'o / /
tshor ba ni chu'i chu bur lta bu'o / /
'du shes ni smig rgyu lta bu'o / /
'du byed thams cad ni chu shing lta bu'o / /
rnam par shes pa ni sgyu ma lta bu'o",87883,88040,21716,21908,157,192
poc/D2672 copy.txt,corpus/D79.txt,54.0,lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i shes rab,"lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i shes rab",167480,167546,49599,49669,66,70
poc/D2672 copy.txt,corpus/D7a.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,1036144,1036211,67,67
poc/D2672 copy.txt,corpus/D7a.txt,41.8,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa nyid dang /
bdag med pa",34317,34384,1279051,1279123,67,72
poc/D2672 copy.txt,corpus/D7a.txt,47.0,lhag pa'i tshul khrims dang lhag pa'i sems dang lhag pa'i,"lhag pa'i tshul khrims dang /
lhag pa'i sems dang /
lhag pa'i",167480,167537,972386,972447,57,61
poc/D2672 copy.txt,corpus/D8.txt,40.70000000000001,s pa'i sangs rgyas rnams so/ /de bzhin gshegs par 'gyur zhes bya ba ni ma byon pa'i sangs rgyas rnams so/ /'byung ba'i,"s pa'i sangs rgyas rnams so //
de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas las byung ba ni",112373,112491,6453379,6453494,118,115
poc/D2672 copy.txt,corpus/D805.txt,46.1,dkyil 'khor lha dang lha min gnas gyur pa/ /dam tshig ji bzhin,"dkyil 'khor lha dang lha min gnas gyur pa / /
dam tshig ci bzhin",12103,12165,3760,3824,62,64
poc/D2672 copy.txt,corpus/D805.txt,52.5,bgegs rnams phung ba dang / rngam pa 'don cing shin tu skrag par 'gyur,"bgegs rnams phung ba dang /
rngam pa 'don zhing shin tu skrag par 'gyur",13878,13948,4319,4390,70,71
poc/D2672 copy.txt,corpus/D805.txt,47.0,nam yang 'khor lo gcig pa'i shing rta ni/ /rta dang ldan yang,"nam yang 'khor lo gcig pa'i shing rta ni / /
rta dang ldan yang",21160,21221,6407,6470,61,63
poc/D2672 copy.txt,corpus/D805.txt,66.80000000000001,gs pa'o/ /grog po grog mkhar thal ba skra shad dang / /nyal nyil sol ba tsha sgo'am btsog can spang,"gs pa yin / /
grog po grog mkhar thal ba skra shad dang / /
nyal nyil sol pa tsha sgo'am rtsog can spang",23305,23404,7968,8072,99,104
poc/D2672 copy.txt,corpus/D805.txt,50.400000000000006,gs so/ /'jam la snyoms pa dang / thags bzangs de bzhin skra shad med pa dang / /zh,"gs 'jam la snyoms pa dang /
thags bzang de bzhin sgra shad med pa dang /
kh",25101,25183,8454,8529,82,75
poc/D2672 copy.txt,corpus/D805.txt,43.2,la'o/ /tshon rtsi spyin med ces bya ba ni ka pi ta dang sbyar ba'o/ /khrus byas gtsang la gso sbyong gzung ba'i mi/ /mkhas pas,"la ni / /
tshon rtsi sbyin med snod gsar blugs pa yis / /
khrus byas gtsang la gso sbyong bzung ba'i mi / /
mkhas pas",26489,26615,8649,8766,126,117
poc/D2672 copy.txt,corpus/D805.txt,59.599999999999994,rgyal rigs rje'u rigs rnams kyang rang gi las grub pa 'di la the tshom byed ces,"rgyal rigs rje'u rigs rnams kyang rang gi las / /
grub pas 'di la the tsom ma byed ces",31616,31695,10071,10157,79,86
poc/D2672 copy.txt,corpus/D805.txt,63.5,'o/ /'dod pa'i khams ni kha zas kyis gnas zhes/ /rgyal bas chos gcig tu ni bka' stsal pas,"' / /
'dod pa'i khams ni kha zas kyis gnas zhes / /
rgyal bas chos gcig tu ni bka' stsal bas",33481,33570,11653,11745,89,92
poc/D2672 copy.txt,corpus/D805.txt,53.9,lcags kyi thong lcags rab tu 'bar ba yis/ /mig ni rnam par bkab pa ches bla yi,"lcags kyi thog lcags rab tu 'bar ba yis / /
mig ni rnam par bkab pa ces sla yi",35113,35191,12215,12293,78,78
poc/D2672 copy.txt,corpus/D805.txt,63.0,nyis na dran pa nyams byed bud med kyi/ /dkyus ring mig can bzhin ni ma mthong sla,"nyis na dran pa nyams byed bud med kyi / /
dkyus ring mig can bzhin ni ma mthong sla",35246,35328,12298,12382,82,84
poc/D2672 copy.txt,corpus/D805.txt,42.1,pa'o/ /srid pa'i rgya mtsho'i mthar ni yongs su bsgrags,"pa'i / /
srid pa'i rgya mtsho'i mthar ni yongs su bsgrags",38910,38965,13783,13840,55,57
poc/D2672 copy.txt,corpus/D805.txt,56.3,dper na dri med chu ni rdul sogs kyis/ /skad cig tu yang rnyog par byed pa ltar,"dper na dri med chu ni rdul tshogs kyis / /
skad cig du yang rnyog par byed par ltar",39147,39226,13845,13929,79,84
poc/D2672 copy.txt,corpus/D805.txt,68.0,de bzhin rnam dag dri ma med pa'i sems/ /'dod chags la sogs skyon gyis rnyogs par 'gyur,"de bzhin rnam dag dri ma med pa'i sems / /
'dod chags la sogs skyon gyis rnyogs par 'gyur",39356,39443,13934,14023,87,89
poc/D2672 copy.txt,corpus/D805.txt,52.9,gang tshe zlos dga'i sems ni zhi ba la/ /brten pas nyid kyi dran pa rmongs gyur na,"gang che zlos pa'i sems ni zhi ba la / /
bsten pas gnyid kyis dran pa rmongs gyur na",42480,42562,14766,14850,82,84
poc/D2672 copy.txt,corpus/D805.txt,50.4,mi gtsang sha tshil dang / pags pa keng rus blta bas rnam par bzlog,"mi gtsang sha tshil dang / /
pags pa keng rus lta bas rnam par bzlog",43622,43689,15514,15582,67,68
poc/D2672 copy.txt,corpus/D805.txt,63.1,o/ /ji ste dgos pa yod na sngags g.yog dang / /bzlas brjod zin nas cung zad smra bar bya,"o / /
ci ste dgos pa yod na sngags g.yog dang / /
bzlas brjod zin nas cung zad smra bar bya",47042,47130,16194,16285,88,91
poc/D2672 copy.txt,corpus/D805.txt,44.0,rgya mtshor phyin pa na/ /lan tshwa'i ror ni gcig tu gyur,"rgya mtshor phyin pa na / /
lan tshwa'i ror ni gcig tu gyur",47716,47773,16571,16630,57,59
poc/D2672 copy.txt,corpus/D805.txt,56.4,de ltar bzlas brjod byed pa'i sgrub pa pos/ /nyin gcig bzhin du byas nas z,"de ltar bzlas brjod byed pa'i sgrub pa pos / /
nyin gcig bzhin du byas nas bz",50779,50853,18757,18834,74,77
poc/D2672 copy.txt,corpus/D805.txt,43.0,khros shing 'khrugs nas phyir yang phyogs par 'gyur,khros shing 'khrugs nas phyir yang phyogs par 'gyur,57627,57678,23051,23102,51,51
poc/D2672 copy.txt,corpus/D805.txt,59.4,'di ltar phan tshun du ni 'gro ba na/ /rig pa 'don pa'i sems ni g.yeng bar byed,"'di ltar phan tshun du ni 'gro ba na / /
rigs pa 'don pa'i sems ni g.yeng bar byed",59546,59625,23733,23815,79,82
poc/D2672 copy.txt,corpus/D805.txt,56.1,bdud rtsi thab sbyor drag shul las can sbyor/ /sngags pa de yis gsang sngags lam zhugs pa,"bdud rtsi thab sbyor drag shul thabs las sbyar / /
sngags pa de yi gsang sngags ma zhugs pa",60968,61057,26320,26411,89,91
poc/D2672 copy.txt,corpus/D805.txt,57.0,s par thar pa'o/ /sgrub pa po yi ming ni 'ba' zhig la/ /bgegs rnams gzhig phyir phan par ma zad kyi,"s las thar bar 'gyur / /
sgrub pa po yi mi ni 'ba' zhig la / /
bgegs rnams gzhig phyir phan par ma zad kyi",67276,67375,27345,27451,99,106
poc/D2672 copy.txt,corpus/D805.txt,46.4,dus gsum mchod pa la ni brtson byas nas/ /slar yang 'bum bzlas,"dus gsum mchod pa la ni brtson byas nas / /
slar yang 'bum zlas",70425,70487,29023,29086,62,63
poc/D2672 copy.txt,corpus/D805.txt,44.8,sngags pas gang yang rung ba'i sngags bzlas nas/ /zhes bya ba ni gsang sngags,"sngags pas gang yang rung ba'i sngags / /
bzlas nas gzhan gyi gsag sngags",74211,74288,30795,30868,77,73
poc/D2672 copy.txt,corpus/D805.txt,73.1,gzhan dag kha cig rig 'dzin grogs zhes zer/ /gzhan dag phyogs dang brtson 'grus dus rnams nyid,"gzhan dag kha cig rig 'dzin grogs shes zer / /
gzhan dag phyogs dang brtson 'grus dus rnams nyid",76311,76405,31617,31713,94,96
poc/D2672 copy.txt,corpus/D805.txt,58.60000000000001,gzhan dag phyogs dang brtson 'grus dus rnams nyid/ /ces bya bas bstan to/ / gcig ces bya ba ni/ kha cig sems stobs yin zhes rnam par smra,"gzhan dag phyogs dang brtson 'grus dus rnams nyid / /
gzhan ni rdzas dang lha dag sngags yin zer / /
kha cig sems stobs yin zhes rnam par smra",76632,76769,31664,31806,137,142
poc/D2672 copy.txt,corpus/D805.txt,67.8,gug skyed klad kor tsheg tshang zur phyin la/ /gsang sngags dag cing shin tu cho gar bcas,"gug skyed klad kor tsheg tsang zur phyin la / /
gsang sngags dang cing shin tu cho gar bcas",77171,77260,32188,32279,89,91
poc/D2672 copy.txt,corpus/D805.txt,58.0,de ltar zlos pa'i gsang sngags nye gyur na/ /mtshan mo nyal ba'i rmi lam 'di rnams mthong / /zh,"de ltar zlos pa'i gsang sngags nye gyur na / /
mtshan mo nyal ni rmi lam 'di dag mthong / /
kh",88666,88761,35468,35562,95,94
poc/D2672 copy.txt,corpus/D805.txt,66.0,nyin zhag gcig gam gnyis sam gsum du ni/ /kha zas spangs shing smyung bar gnas pa yis,"nyin zhag gcig gam gnyis sam gsum du ni / /
kha zas spangs shing smyung bar gnas pa yis",90690,90775,38135,38222,85,87
poc/D2672 copy.txt,corpus/D805.txt,50.4,i gzugs la gnas pa yis/ /bshang gci snabs dang mchil ma bad kan dang,"i gzugs la gnas pa yi /
bshang gci snabs dang mchil ma bad kan dang",91534,91602,39281,39348,68,67
poc/D2672 copy.txt,corpus/D805.txt,66.8,as/ 'dod chags shas che mi gtsang sha tshil dang / /pags pa keng rus blta bas rnam par bzlog,"a / /
'dod chags shas che mi gtsang sha tshil dang / /
pags pa keng rus lta bas rnam par bzlog",92155,92247,15488,15582,92,94
poc/D2672 copy.txt,corpus/D805.txt,107.2,gang tshe mkha' las lha dang gnod sbyin dang / /dri za lha yi bu mo'i lus dang sgra/ /mis ni dag pa'i yid kyis mthong thos na/ /de tshe shin tu nye bar 'gyur ba yin,"gang tshe mkhas pas lha dang gnod sbyin dang / /
dri za lha yi bu mo'i gzugs dang sgra / /
mis ni dga' ba'i yid kyis mthong thos na / /
de tshe shin tu nye bar gyur pa yin",93159,93323,37877,38048,164,171
poc/D2672 copy.txt,corpus/D805.txt,46.5,go/ /yar gyi tshes brgyad dam ni bcu bzhi'am/ /yang na bco lnga la ni zhes b,"g /
yar gyi tshes brgyad dam ni bcu bzhi la / /
yang na bco lnga la ni bzlas b",93372,93448,39907,39985,76,78
poc/D2672 copy.txt,corpus/D805.txt,40.3,is bdug pa'i sbyin sreg stong bya bar bstan to/ /de nas de ni dri chus bkrus nas su,"i / /
bdug pa'i sbyin sreg stong yang sbyin sreg bya / /
de nas de ni dri chus bkrus nas su",95709,95792,41172,41263,83,91
poc/D2672 copy.txt,corpus/D805.txt,57.0,ral gri be con lag na thogs pa yis/ /nyin par thog thag tu ni bsrung bar bya,"ral gri be con lag na thogs pa yis / /
nyin par thog thag tu ni bsrung bar bya",96882,96958,43999,44077,76,78
poc/D2672 copy.txt,corpus/D805.txt,60.20000000000002,khro bo bdud rtsi thab sbyor drag shul las can sbyar/ /zhes bya ba'i mthu rlabs kyang snga ma dang 'dra ste/ gang la goms par bya ba bstan to/ /gang zhig gsang sngags cho ga zhib mo las/ /mthong ba de ni dogs pa med par 'grub,"khro bo ni / /
bdud rtsi thab sbyor drag shul las can sbyar / /
bgegs rnams bcom pas de nas ro de yang /
gsang sngags mthu yis myur du ldang bar 'gyur / /
gang zhig gsang sngags cho gzhi ba mo las / /
mthong ba de ni thogs med nges par 'grub",97444,97669,45742,45983,225,241
poc/D2672 copy.txt,corpus/D805.txt,45.699999999999996,gsang sngags gzhan du bstan pa'i cho ga yis/ /de la rang gis dngos grub bslang,"gsang sngags gzhan du bstan pa'i cho ga yis / /
langs pa de la rang gis dngos grub blang",97893,97971,46072,46160,78,88
poc/D2672 copy.txt,corpus/D805.txt,45.0,sngar ni gang zhig sems kyis bsams pa'i don/ /de nyid smra,"sngar ni gang zhig sems kyis bsams pa'i don / /
de nyid smra",99717,99775,47562,47622,58,60
poc/D2672 copy.txt,corpus/D805.txt,43.0,shar phyogs kha bltas ku sha'i stan steng du/ /'dug nas,"shar phyogs kha bltas ku sha'i stan steng du / /
'dug nas",105236,105291,51945,52002,55,57
poc/D2672 copy.txt,corpus/D805.txt,65.4,gang zhig blun pas gzhan du brtsams nas ni/ /de ni mi rnams kun gyis dpyas par 'gyur/ /zh,"gang zhig blun pas gzhan du brtsams na ni / /
de ni mi rnams kun gyis dpyas par 'gyur / /
zh",109657,109746,55144,55236,89,92
poc/D2672 copy.txt,corpus/D805.txt,61.3,dbyibs legs shing / 'jam zhing shin tu mnyam par byas nas su/ /sa dang lci bas legs par byug,"dbyibs legs shing / /
'jam zhing shin tu mnyam par byas nas su / /
de dag sa dang lci bas legs par byug",116471,116563,58884,58987,92,103
poc/D2672 copy.txt,corpus/D805.txt,54.8,las 'di rnams ni 'bras bu mchis par mdzod/ /ces bya ba ni de dag la las bcol bar bstan to/ /de nas phyogs skyong rnams la mchod par bya,"las 'di rnams kyi 'bras bu mchis par mdzod /
de ltar gdon la mchod pa byas nas su / /
de nas phyogs skyong rnams la mchod pa bya",123011,123146,63512,63640,135,128
poc/D2672 copy.txt,corpus/D805.txt,61.1,'byung bo'i zas dang lha bshos gtor ma dang / /gu lang mchod byas gtor ma mi bza'o,"'byung po'i zas dang lha bshos gtor ma dang /
gu lang mchod byas gtor ma mi bza'o",128259,128341,18282,18363,82,81
poc/D2672 copy.txt,corpus/D805.txt,61.0,rmongs pas 'jig rten lha tshogs phyag byas na/ /de dag de la mi dgar gyur nas su,"rmongs pas 'jig rten lha tshogs phyag byas na / /
de dag de la mi dgar gyur nas su",128433,128513,66071,66153,80,82
poc/D2672 copy.txt,corpus/D805.txt,45.0,snying rje'i bdag nyid 'gro ba'i don du ni/ /skye ba len pa,"snying rje'i bdag nyid 'gro ba'i don du ni / /
skye ba len pa",130136,130195,68656,68717,59,61
poc/D2672 copy.txt,corpus/D805.txt,55.800000000000004,'gro ba kun dang ji ltar mthun pa yi/ /gsang sngags gzugs kyi rjes su chags mdzad pa,"'gro ba kun dang ci ltar mthun pa yi / /
gsang sngags gzugs kyi rjes su 'jug mdzad pa",131690,131774,69371,69456,84,85
poc/D2672 copy.txt,corpus/D805.txt,41.7,byed dag go/ / rig pa mchog la sogs pa mthu bo che rig pa'i bdag po,"byor dang / /
rig pa mchog la sogs pa mthu bo che / /
rig pa'i bdag po",134682,134749,70111,70181,67,70
poc/D2672 copy.txt,corpus/D805.txt,42.2,'og pag can/ rig pa'i dbang phyug gsang sngags bdag mor gs,"'og pag can / /
rig pa'i dbang phyug gsang sngags bdag por bs",136723,136781,71095,71156,58,61
poc/D2672 copy.txt,corpus/D805.txt,69.70000000000002,o/ /lha dang lha min la sogs rgyal ba la/ dad pa rnams kyis gsang sngags mtha' yas bshad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar gnang zhing rjes su thugs rangs nas so so nas bshad pa'o/ /gzhan yang kha cig gnas med rnam par 'khyam,"o / /
lha dang lha min la sogs rgyal ba la / /
dad pa rnams kyis gsang sngags mtha' yas bshad / /
kha cig nga yi rigs su gtogs pa ste / /
kha cig kyang ni pad+mo'i rigs su gtogs / /
kha cig nor gyi rigs su gtogs pa yin / /
gzhan yang kha cig gnas med rnam par 'khyam",138049,138316,71524,71790,267,266
poc/D2672 copy.txt,corpus/D805.txt,46.0,gzhan yang 'jig rten pa bsdus nas zhar la bshad pa 'di dag,"gzhan yang 'jig rten pa bsdus nas / /
zhar la bshad pa 'di dag",142044,142102,73924,73986,58,62
poc/D2672 copy.txt,corpus/D805.txt,63.1,gal te nor la sred cing sdug bsngal gyis/ /gdungs na 'bring po la ni bsten par bya/ /zh,"gal te nor la sred cing sdug bsngal gyis / /
gdungs na 'bring po la ni bsten par bya / /
lh",146760,146847,75656,75747,87,91
poc/D2672 copy.txt,corpus/D805.txt,48.0,'jig rten 'di dang pha rol nyid na yang / /sdug bsngal sel cing,"'jig rten 'di dang pha rol nyid na yang / /
sdug bsngal sel cing",147621,147684,76212,76276,63,64
